price,volRemaining,typeID,range,orderID,volEntered,minVolume,bid,issueDate,duration,stationID,regionID,solarSystemID,jumps,
4295906.03,1612.0,44992,32767,5423978066,3000,1,True,2019-05-14 22:37:13.000,30,1030524644061,10000002,30000155,4,
4291020.37,15105.0,44992,32767,5424649485,15105,1,True,2019-05-15 22:29:51.000,90,1030524644061,10000002,30000155,4,
4291020.0,3000.0,44992,32767,5423979408,3000,1,True,2019-05-14 23:13:57.000,30,1030524644061,10000002,30000155,4,
4291020.0,3000.0,44992,32767,5423978715,3000,1,True,2019-05-14 23:14:05.000,30,1030524644061,10000002,30000155,4,
4291020.0,5000.0,44992,32767,5424005824,5000,1,True,2019-05-14 23:14:21.000,30,1030524644061,10000002,30000155,4,
4290001.0,400.0,44992,-1,5424294073,400,1,True,2019-05-15 12:30:27.000,90,60003760,10000002,30000142,0,
4290000.0,50.0,44992,-1,5423984983,50,1,True,2019-05-14 22:25:05.000,90,60003760,10000002,30000142,0,
4290000.0,655.0,44992,32767,5424946229,655,1,True,2019-05-16 12:26:21.000,90,1028858195912,10000002,30000144,1,
4275300.2,1000.0,44992,20,5423595334,1000,1,True,2019-05-14 08:50:57.000,90,1030524644061,10000002,30000155,4,
4275002.02,500.0,44992,10,5423544130,500,1,True,2019-05-14 06:45:10.000,90,1030524644061,10000002,30000155,4,
4261102.0,5000.0,44992,1,5424204851,5000,1,True,2019-05-16 08:14:47.000,90,1028858195912,10000002,30000144,1,
4261101.2,11011.0,44992,32767,5424648656,11011,1,True,2019-05-15 22:27:48.000,90,1028858195912,10000002,30000144,1,
4261101.01,2000.0,44992,40,5422179039,2000,1,True,2019-05-15 21:03:04.000,90,1028858195912,10000002,30000144,1,
4261067.25,3954.0,44992,32767,5424209888,4360,1,True,2019-05-15 11:27:15.000,30,1028858195912,10000002,30000144,1,
4261015.19,6060.0,44992,32767,5423591428,6060,1,True,2019-05-14 08:41:27.000,90,1030553602778,10000002,30000145,1,
4260660.0,1040.0,44992,32767,5423123926,3000,1,True,2019-05-13 15:56:23.000,30,1030553602778,10000002,30000145,1,
4260000.01,10.0,44992,5,5423152428,10,1,True,2019-05-13 16:18:04.000,90,60000358,10000002,30000144,1,
4256130.0,12021.0,44992,32767,5424229592,12021,1,True,2019-05-15 22:27:56.000,90,1028858195912,10000002,30000144,1,
4256125.0,2744.0,44992,32767,5423706926,10000,1,True,2019-05-15 20:30:23.000,90,1028858195912,10000002,30000144,1,
4256096.0,200.0,44992,-1,5424109247,200,1,True,2019-05-15 03:58:13.000,14,1028858195912,10000002,30000144,1,
4256095.01,4500.0,44992,32767,5423955620,4500,1,True,2019-05-14 21:24:05.000,7,1028858195912,10000002,30000144,1,
4256070.0,11011.0,44992,32767,5423372925,11011,1,True,2019-05-14 16:12:59.000,90,1030553602778,10000002,30000145,1,
4256060.08,5000.0,44992,10,5423722060,5000,1,True,2019-05-14 14:53:05.000,30,1030553602778,10000002,30000145,1,
4256060.07,2815.0,44992,10,5423213360,5000,1,True,2019-05-14 14:52:41.000,30,1030553602778,10000002,30000145,1,
4256025.0,3025.0,44992,32767,5423108598,5000,1,True,2019-05-13 16:21:48.000,30,1030553602778,10000002,30000145,1,
4255060.0,4120.0,44992,3,5423103274,5000,1,True,2019-05-13 15:41:13.000,30,1030553602778,10000002,30000145,1,
4255000.05,10.0,44992,5,5423153376,10,1,True,2019-05-13 16:19:41.000,90,60000358,10000002,30000144,1,
4254060.0,70.0,44992,32767,5423093715,3000,1,True,2019-05-13 15:29:41.000,30,1030553602778,10000002,30000145,1,
4251701.0,15015.0,44992,32767,5423109405,15015,1,True,2019-05-14 08:41:00.000,90,1028858195912,10000002,30000144,1,
4251606.0,15015.0,44992,32767,5423183163,15015,1,True,2019-05-13 21:41:18.000,90,1030524644061,10000002,30000155,4,
4251177.01,760.0,44992,32767,5423097537,1120,1,True,2019-05-13 14:47:08.000,90,1030553602778,10000002,30000145,1,
4251160.09,1120.0,44992,32767,5423097286,1120,1,True,2019-05-13 14:46:43.000,90,1030553602778,10000002,30000145,1,
4250910.17,1200.0,44992,5,5424853348,1200,1,True,2019-05-16 08:22:37.000,90,1028858195912,10000002,30000144,1,
4250910.16,500.0,44992,5,5423246597,500,1,True,2019-05-16 06:15:51.000,90,1028858195912,10000002,30000144,1,
4250910.1,3000.0,44992,5,5423094699,3000,1,True,2019-05-16 06:15:46.000,90,1028858195912,10000002,30000144,1,
4247866.02,10.0,44992,-1,5423043434,10,1,True,2019-05-13 12:54:58.000,30,60003760,10000002,30000142,0,
4247505.01,10161.0,44992,-1,5422989077,11011,1,True,2019-05-13 11:42:04.000,90,1028858195912,10000002,30000144,1,
4227001.01,4050.0,44992,0,5424804777,4050,25,True,2019-05-16 05:53:26.000,30,60003760,10000002,30000142,0,
4217010.0,15015.0,44992,32767,5423109233,15015,1,True,2019-05-13 22:34:10.000,90,1030553602778,10000002,30000145,1,
4217010.0,11011.0,44992,32767,5423011178,11011,1,True,2019-05-13 22:34:18.000,90,1028858195912,10000002,30000144,1,
4216890.27,2566.0,44992,32767,5413756600,3000,1,True,2019-05-13 15:27:36.000,30,1028858195912,10000002,30000144,1,
4216060.0,2762.0,44992,32767,5413578259,11011,1,True,2019-05-02 04:54:56.000,90,1029792736908,10000002,30000137,5,
4215909.0,11011.0,44992,32767,5422964096,11011,1,True,2019-05-13 09:23:41.000,90,1028858195912,10000002,30000144,1,
4215890.72,1000.0,44992,1,5422103935,1000,1,True,2019-05-12 06:22:43.000,90,1028858195912,10000002,30000144,1,
4215890.72,4000.0,44992,32767,5422600366,4000,1,True,2019-05-12 19:31:19.000,90,1028858195912,10000002,30000144,1,
4208838.02,500.0,44992,-1,5413718241,500,1,True,2019-04-30 11:50:58.000,90,60003760,10000002,30000142,0,
4208070.02,500.0,44992,-1,5422995322,500,1,True,2019-05-13 10:49:09.000,90,1028858195912,10000002,30000144,1,
4208070.0,20801.0,44992,32767,5420706648,21021,1,True,2019-05-11 19:44:44.000,90,1030524644061,10000002,30000155,4,
4200200.18,3030.0,44992,32767,5422964133,3030,1,True,2019-05-13 09:23:47.000,90,1028858195912,10000002,30000144,1,
4200200.0,1000.0,44992,40,5420664033,1000,1,True,2019-05-10 12:39:28.000,90,1030524644061,10000002,30000155,4,
4200100.01,500.0,44992,40,5412942980,500,1,True,2019-05-03 09:37:41.000,90,1028858195912,10000002,30000144,1,
4200000.05,3030.0,44992,32767,5417102129,3030,1,True,2019-05-05 08:44:53.000,90,1030481476834,10000002,30000140,1,
4200000.0,330.0,44992,-1,5416226583,330,1,True,2019-05-04 06:29:00.000,90,1028858195912,10000002,30000144,1,
4200000.0,2000.0,44992,4,5417047947,2000,1,True,2019-05-05 07:05:16.000,90,1030481476834,10000002,30000140,1,
4200000.0,300.0,44992,-1,5422079816,300,1,True,2019-05-12 05:26:03.000,90,1028858195912,10000002,30000144,1,
4200000.0,100.0,44992,20,5405574059,100,1,True,2019-05-13 20:24:13.000,90,1028858195912,10000002,30000144,1,
4170000.0,500.0,44992,5,5423036912,500,1,True,2019-05-13 12:41:07.000,90,60003760,10000002,30000142,0,
4155111.85,1000.0,44992,1,5422669546,1000,1,True,2019-05-13 05:49:15.000,90,1028858195912,10000002,30000144,1,
4155000.0,1.0,44992,-1,5420229384,1,1,True,2019-05-09 19:27:26.000,90,60003760,10000002,30000142,0,
4152044.0,6000.0,44992,1,5423086642,6000,1,True,2019-05-13 14:17:59.000,90,1028858195912,10000002,30000144,1,
4152040.0,4050.0,44992,32767,5414932183,4050,1,True,2019-05-12 01:34:04.000,90,1028858195912,10000002,30000144,1,
4152030.0,11011.0,44992,32767,5413940274,11011,1,True,2019-05-11 22:45:00.000,90,1028858195912,10000002,30000144,1,
4152000.12,21021.0,44992,32767,5421983074,21021,1,True,2019-05-12 01:34:23.000,90,1028858195912,10000002,30000144,1,
4152000.01,30000.0,44992,32767,5408052347,30000,1,True,2019-05-10 18:29:51.000,90,1028858195912,10000002,30000144,1,
4152000.0,1000.0,44992,1,5415513950,1000,1,True,2019-05-03 06:12:29.000,90,1028858195912,10000002,30000144,1,
4150000.12,13013.0,44992,32767,5421983284,13013,1,True,2019-05-12 01:34:49.000,90,1030524644061,10000002,30000155,4,
4121000.0,500.0,44992,1,5413787517,500,1,True,2019-05-07 00:10:25.000,90,1028858195912,10000002,30000144,1,
4120040.0,15015.0,44992,32767,5415021788,15015,1,True,2019-05-03 19:50:24.000,90,1029792736908,10000002,30000137,5,
4120030.0,13013.0,44992,32767,5413612775,13013,1,True,2019-05-02 05:49:15.000,90,1029792736908,10000002,30000137,5,
4100000.0,500.0,44992,40,5416545950,500,1,True,2019-05-04 15:45:49.000,90,1028858195912,10000002,30000144,1,
4086066.0,1000.0,44992,10,5410721209,1000,1,True,2019-04-25 20:08:45.000,90,1028858195912,10000002,30000144,1,
4086031.03,13000.0,44992,1,5409349865,13000,1,True,2019-04-23 14:37:02.000,90,1028858195912,10000002,30000144,1,
4057081.11,5000.0,44992,1,5423097883,5000,1,True,2019-05-13 14:39:14.000,90,1028858195912,10000002,30000144,1,
4057081.02,12000.0,44992,1,5409350378,12000,1,True,2019-04-23 14:37:57.000,90,1028858195912,10000002,30000144,1,
4051000.0,1000.0,44992,1,5422632297,1000,1,True,2019-05-12 20:13:48.000,90,1028858195912,10000002,30000144,1,
4050003.87,3000.0,44992,-1,5403301061,3000,1,True,2019-05-12 12:12:04.000,90,60003760,10000002,30000142,0,
4050003.86,500.0,44992,-1,5412216897,500,1,True,2019-05-03 21:36:50.000,90,60003760,10000002,30000142,0,
4050001.1,250.0,44992,-1,5412995720,250,1,True,2019-04-29 04:18:35.000,90,60003760,10000002,30000142,0,
4040400.0,500.0,44992,3,5417328113,500,1,True,2019-05-05 14:45:16.000,90,60003760,10000002,30000142,0,
4000000.1,250.0,44992,2,5424990270,250,1,True,2019-05-16 13:57:12.000,90,1028858195912,10000002,30000144,1,
4000000.07,100.0,44992,-1,5412126997,100,1,True,2019-05-13 14:07:14.000,30,60003760,10000002,30000142,0,
4000000.06,1000.0,44992,10,5420063427,1000,1,True,2019-05-09 14:56:29.000,90,1028858195912,10000002,30000144,1,
4000000.05,6006.0,44992,32767,5417102237,6006,1,True,2019-05-05 08:45:09.000,90,1030481476834,10000002,30000140,1,
4000000.01,250.0,44992,2,5411209494,250,1,True,2019-04-26 17:22:48.000,90,60003760,10000002,30000142,0,
4000000.0,1000.0,44992,10,5406477068,1000,1,True,2019-04-19 11:53:00.000,90,60003760,10000002,30000142,0,
4000000.0,900.0,44992,-1,5406738664,900,1,True,2019-04-19 19:12:25.000,90,60003760,10000002,30000142,0,
4000000.0,1000.0,44992,40,5405728242,1000,1,True,2019-04-21 17:01:22.000,90,60003760,10000002,30000142,0,
4000000.0,2000.0,44992,5,5413333665,2000,1,True,2019-04-29 18:18:09.000,90,1028858195912,10000002,30000144,1,
4000000.0,4700.0,44992,-1,5413556634,4700,1,True,2019-04-30 03:03:00.000,90,60003760,10000002,30000142,0,
4000000.0,1000.0,44992,32767,5413874863,1000,1,True,2019-04-30 17:27:21.000,90,1028858195912,10000002,30000144,1,
4000000.0,250.0,44992,32767,5417013282,250,1,True,2019-05-05 05:47:51.000,90,60003685,10000002,30000148,6,
4000000.0,4000.0,44992,5,5417045862,4000,1,True,2019-05-05 06:59:51.000,90,1030481476834,10000002,30000140,1,
4000000.0,1000.0,44992,-1,5418442261,1000,1,True,2019-05-07 03:20:04.000,90,60003760,10000002,30000142,0,
4000000.0,5000.0,44992,-1,5418559855,5000,1,True,2019-05-07 09:10:41.000,90,1028858195912,10000002,30000144,1,
4000000.0,5000.0,44992,40,5419490051,5000,1,True,2019-05-08 17:55:57.000,90,1028858195912,10000002,30000144,1,
3999999.98,297.0,44992,1,5423006561,297,1,True,2019-05-13 19:07:05.000,90,1028858195912,10000002,30000144,1,
3981235.52,1225.0,44992,-1,5405455897,14000,1,True,2019-04-17 18:06:00.000,90,60003760,10000002,30000142,0,
3960100.04,100.0,44992,-1,5405437830,100,1,True,2019-04-17 17:34:17.000,90,1028858195912,10000002,30000144,1,
3950000.0,900.0,44992,40,5406240561,900,1,True,2019-04-19 00:58:48.000,30,60003760,10000002,30000142,0,
3925000.0,728.0,44992,1,5413000016,728,1,True,2019-04-29 04:33:30.000,90,1028858195912,10000002,30000144,1,
3920522.68,2500.0,44992,1,5412814496,2500,1,True,2019-04-28 20:39:05.000,90,1028858195912,10000002,30000144,1,
3903200.01,5000.0,44992,32767,5373696767,5000,1,True,2019-05-11 16:03:51.000,90,1028858195912,10000002,30000144,1,
3903200.0,6000.0,44992,1,5383203389,6000,1,True,2019-05-09 16:14:55.000,90,1028858195912,10000002,30000144,1,
3903171.0,1000.0,44992,1,5393521898,1000,1,True,2019-04-17 09:29:02.000,90,1028858195912,10000002,30000144,1,
3901001.01,250.0,44992,2,5384719135,250,1,True,2019-03-17 16:44:28.000,90,1028858195912,10000002,30000144,1,
3900202.01,700.0,44992,-1,5399225895,700,1,True,2019-05-11 20:05:31.000,90,60003760,10000002,30000142,0,
3900000.0,1.0,44992,-1,5386999445,1,1,True,2019-03-21 05:08:51.000,90,60004462,10000002,30000119,2,
3900000.0,47538.0,44992,32767,5414321104,51051,1,True,2019-05-01 19:03:08.000,90,1030182813667,10000002,30000138,1,
3900000.0,1.0,44992,40,5416620490,1,1,True,2019-05-04 17:29:57.000,90,1030481476834,10000002,30000140,1,
3900000.0,800.0,44992,-1,5421320015,800,1,True,2019-05-11 08:43:04.000,90,60003760,10000002,30000142,0,
3832253.25,32000.0,44992,32767,5416639886,32000,1,True,2019-05-04 17:57:39.000,90,1028858195912,10000002,30000144,1,
3802003.01,500.0,44992,32767,5381127625,500,1,True,2019-03-12 14:15:47.000,90,1028858195912,10000002,30000144,1,
3800010.01,500.0,44992,-1,5401634628,500,1,True,2019-05-11 20:05:56.000,90,60003760,10000002,30000142,0,
3800000.0,500.0,44992,-1,5388906985,500,1,True,2019-03-23 23:38:42.000,90,60003760,10000002,30000142,0,
3800000.0,12.0,44992,32767,5396717454,12,1,True,2019-04-07 06:17:40.000,90,60015027,10000002,30030141,4,
3800000.0,45.0,44992,32767,5391440020,45,4,True,2019-04-07 06:17:45.000,90,60015027,10000002,30030141,4,
3800000.0,100.0,44992,-1,5415251434,100,1,True,2019-05-02 19:38:15.000,90,60003760,10000002,30000142,0,
3707000.0,1515.0,44992,32767,5397481015,1515,1,True,2019-04-06 20:37:19.000,90,1028858195912,10000002,30000144,1,
3700000.0,500.0,44992,-1,5403008432,500,1,True,2019-04-13 23:32:37.000,90,60003760,10000002,30000142,0,
3693005.05,500.0,44992,1,5374726388,500,1,True,2019-03-03 12:42:40.000,90,1028858195912,10000002,30000144,1,
3672006.0,5.0,44992,-1,5368076306,5,1,True,2019-02-21 20:12:27.000,90,60003760,10000002,30000142,0,
3643007.01,1000.0,44992,32767,5398313901,1000,1,True,2019-04-06 22:08:06.000,90,1028858195912,10000002,30000144,1,
3643007.01,1000.0,44992,32767,5398313969,1000,1,True,2019-04-06 22:08:15.000,90,1028858195912,10000002,30000144,1,
3643006.01,16752.0,44992,1,5366552333,17000,1,True,2019-02-19 13:56:59.000,90,1028858195912,10000002,30000144,1,
3638001.01,16000.0,44992,1,5366552691,16000,1,True,2019-02-19 13:57:39.000,90,1028858195912,10000002,30000144,1,
3626021.01,15000.0,44992,1,5366552826,15000,1,True,2019-02-19 13:57:55.000,90,1028858195912,10000002,30000144,1,
3621001.01,15700.0,44992,32767,5363238629,15700,1,True,2019-02-17 10:06:31.000,90,1028858195912,10000002,30000144,1,
3620100.06,300.0,44992,-1,5364980069,300,1,True,2019-02-17 10:41:45.000,90,60003760,10000002,30000142,0,
3614199.99,1000.0,44992,3,5396791906,1000,1,True,2019-04-04 19:00:03.000,90,60003760,10000002,30000142,0,
3600000.0,102.0,44992,32767,5370590151,256,1,True,2019-02-25 14:59:17.000,90,1026221929523,10000002,30000189,11,
3600000.0,850.0,44992,32767,5398944165,850,1,True,2019-04-07 17:24:00.000,90,60003760,10000002,30000142,0,
3540000.0,713.0,44992,32767,5318307748,1000,1,True,2019-03-18 01:16:30.000,90,1022719559274,10000002,30000145,1,
3536003.02,50.0,44992,-1,5363843995,50,1,True,2019-02-15 23:35:08.000,90,60003760,10000002,30000142,0,
3516303.0,1000.0,44992,-1,5363427813,1000,1,True,2019-04-10 09:33:13.000,90,60003760,10000002,30000142,0,
3500000.0,102.0,44992,-1,5373104871,102,1,True,2019-03-01 10:59:05.000,90,60003760,10000002,30000142,0,
3500000.0,500.0,44992,-1,5411465444,500,1,True,2019-04-27 02:19:29.000,90,60003760,10000002,30000142,0,
3430000.0,110.0,44992,-1,5260348735,110,1,True,2019-03-01 18:09:06.000,90,60003760,10000002,30000142,0,
3428003.02,600.0,44992,-1,5401798028,600,1,True,2019-04-12 09:27:28.000,90,60003760,10000002,30000142,0,
3333000.0,1500.0,44992,32767,5417545045,1500,1,True,2019-05-05 19:23:19.000,90,1028858195912,10000002,30000144,1,
3255000.0,601.0,44992,1,5384367605,601,1,True,2019-03-17 07:24:15.000,90,1028858195912,10000002,30000144,1,
3150000.02,500.0,44992,-1,5332490621,500,1,True,2019-04-20 17:27:07.000,90,60003760,10000002,30000142,0,
3138000.02,2400.0,44992,-1,5401798556,2400,1,True,2019-04-12 09:29:14.000,90,60003760,10000002,30000142,0,
3138000.01,2500.0,44992,40,5350849861,2500,1,True,2019-03-09 08:11:10.000,90,60003760,10000002,30000142,0,
3100020.08,4910.0,44992,1,5304913247,5000,1,True,2019-04-27 19:34:30.000,90,1028858195912,10000002,30000144,1,
3100000.02,2000.0,44992,1,5319891350,2000,1,True,2019-05-05 10:59:36.000,90,1028858195912,10000002,30000144,1,
3100000.02,7500.0,44992,1,5323449535,7500,1,True,2019-05-05 10:59:42.000,90,1028858195912,10000002,30000144,1,
3100000.0,20000.0,44992,-1,5386780676,20000,1,True,2019-03-20 20:18:35.000,90,60003760,10000002,30000142,0,
3011503.02,650.0,44992,0,5345056691,650,1,True,2019-04-29 19:25:45.000,90,60003760,10000002,30000142,0,
3004002.0,1000.0,44992,1,5301329482,1000,1,True,2019-04-10 09:19:39.000,90,1028858195912,10000002,30000144,1,
3004001.01,2000.0,44992,1,5390066331,2000,10,True,2019-05-09 04:26:03.000,90,1022719559274,10000002,30000145,1,
3004001.0,2121.0,44992,32767,5388234027,2121,1,True,2019-03-29 21:20:39.000,90,1022719559274,10000002,30000145,1,
3000000.02,2000.0,44992,-1,5331783002,2000,1,True,2019-04-20 17:27:14.000,90,60003760,10000002,30000142,0,
3000000.0,2000.0,44992,-1,5385517706,2000,1,True,2019-03-18 19:47:29.000,90,60003760,10000002,30000142,0,
2876000.01,500.0,44992,32767,5387354720,500,1,True,2019-05-04 18:47:16.000,90,1028858195912,10000002,30000144,1,
2875004.0,358.0,44992,10,5247883813,5000,1,True,2019-04-09 17:47:44.000,90,1022719559274,10000002,30000145,1,
2760000.0,1000.0,44992,1,5275426417,1000,1,True,2019-03-31 14:56:56.000,90,60003760,10000002,30000142,0,
2500001.01,4800.0,44992,-1,5401800404,4800,1,True,2019-04-12 09:34:53.000,90,60003760,10000002,30000142,0,
1988888.88,6000.0,44992,-1,5401801822,6000,1,True,2019-04-12 09:38:35.000,90,60003760,10000002,30000142,0,
1000000.0,1000.0,44992,40,5387503029,1000,1,True,2019-03-21 23:50:15.000,90,60003760,10000002,30000142,0,
1000000.0,1000.0,44992,0,5395348160,1000,1,True,2019-04-02 12:09:06.000,90,60003760,10000002,30000142,0,
460249.89,500.0,44992,40,5396001741,500,1,True,2019-04-03 13:12:48.000,90,60003760,10000002,30000142,0,
449891.0,1500.0,44992,32767,5423751594,1500,1,True,2019-05-14 19:44:25.000,90,60003760,10000002,30000142,0,
432041.0,2000.0,44992,32767,5417517406,2000,1,True,2019-05-05 18:48:31.000,90,1028858195912,10000002,30000144,1,
429720.0,1.0,44992,-1,5413143420,1,10,True,2019-04-29 11:59:47.000,90,60003460,10000002,30000142,0,
420499.0,500.0,44992,-1,5390241009,500,1,True,2019-03-25 20:35:37.000,90,60003760,10000002,30000142,0,
399999.99,50.0,44992,-1,5401897525,50,1,True,2019-04-12 13:55:06.000,90,60004075,10000002,30000159,8,
377980.0,500.0,44992,10,5365530020,500,1,True,2019-02-17 23:45:10.000,90,60003760,10000002,30000142,0,
377222.35,100.0,44992,32767,5374196616,100,1,True,2019-03-02 20:00:39.000,90,60003466,10000002,30000142,0,
100000.0,10.0,44992,0,5419903839,10,1,True,2019-05-09 09:16:53.000,90,60003760,10000002,30000142,0,
44300.57,20000.0,44992,32767,5141580501,20000,1,True,2019-05-11 13:44:14.000,90,1022719559274,10000002,30000145,1,
44200.59,20000.0,44992,32767,5419791403,20000,1,True,2019-05-09 04:21:50.000,90,1030504022540,10000002,30000145,1,
44200.58,2000.0,44992,32767,5418986596,2000,1,True,2019-05-07 22:14:27.000,90,1030504022540,10000002,30000145,1,
42123.45,10000.0,44992,32767,5406026216,10000,1,True,2019-04-18 17:39:38.000,90,1026199596235,10000002,30000205,8,
41179.99,5.0,44992,-1,5402541443,5,1,True,2019-04-13 11:54:43.000,90,60003760,10000002,30000142,0,
40540.0,2500.0,44992,32767,5389150111,2500,1,True,2019-03-24 09:04:13.000,90,60003760,10000002,30000142,0,
5000.37,16312.0,44992,32767,5071396293,16312,1,True,2019-03-21 00:39:19.000,90,60003760,10000002,30000142,0,
4607.33,5028.0,44992,32767,5135344250,5028,1,True,2019-04-05 12:20:27.000,90,60001786,10000002,30000187,8,
4607.29,9743.0,44992,32767,5333245751,9743,1,True,2019-03-26 23:35:06.000,90,60003142,10000002,30000162,10,
4570.0,1000.0,44992,32767,5419939213,1000,1,True,2019-05-09 10:43:14.000,90,60003172,10000002,30000200,13,
4500.0,10000.0,44992,32767,5387745338,10000,1,True,2019-05-07 09:59:18.000,90,60003760,10000002,30000142,0,
4406.99,25000.0,44992,32767,5283118260,25000,1,True,2019-05-11 13:45:49.000,90,1026379510518,10000002,30000169,9,
4406.15,8090.0,44992,32767,5224043165,8090,1,True,2019-04-08 22:43:03.000,90,1022719559274,10000002,30000145,1,
4406.01,5000.0,44992,32767,5338191384,5000,1,True,2019-04-08 12:54:56.000,90,1022719559274,10000002,30000145,1,
4406.01,10000.0,44992,32767,5303522314,10000,1,True,2019-04-08 12:55:06.000,90,1026379510518,10000002,30000169,9,
4405.32,11433.0,44992,32767,5165857740,11433,1,True,2019-03-26 23:34:46.000,90,1022719559274,10000002,30000145,1,
4405.0,1000.0,44992,32767,5420573300,1000,1,True,2019-05-10 09:13:05.000,90,1030524644061,10000002,30000155,4,
4400.94,6676.0,44992,32767,5168430544,6676,1,True,2019-03-26 23:35:26.000,90,60015027,10000002,30030141,4,
4400.91,6528.0,44992,32767,5034265821,6528,1,True,2019-03-29 22:51:18.000,90,60003469,10000002,30000142,0,
4350.0,1000.0,44992,-1,5424278062,1000,1,True,2019-05-15 11:59:50.000,90,60003760,10000002,30000142,0,
4344.0,25000.0,44992,32767,5421499090,25000,1,True,2019-05-11 13:47:27.000,90,1030526423501,10000002,30010141,2,
4344.0,25000.0,44992,32767,5421499877,25000,1,True,2019-05-11 13:48:30.000,90,1029209158478,10000002,30000144,1,
4344.0,25000.0,44992,32767,5421500181,25000,1,True,2019-05-11 13:48:54.000,90,1029036975486,10000002,30000144,1,
4334.0,5000.0,44992,40,5393576682,5000,1,True,2019-03-31 02:24:18.000,90,60003760,10000002,30000142,0,
4324.0,25000.0,44992,32767,5421500982,25000,1,True,2019-05-11 13:49:59.000,90,1024321334725,10000002,30000202,10,
4324.0,25000.0,44992,32767,5421501709,25000,1,True,2019-05-11 13:51:02.000,90,1022179194562,10000002,30000128,5,
4316.99,24314.0,44992,1,5312729088,24314,1,True,2019-04-13 02:43:09.000,90,60003337,10000002,30000139,2,
4316.89,8763.0,44992,32767,5348427771,8763,1,True,2019-04-12 21:58:46.000,90,60003337,10000002,30000139,2,
4312.01,6007.0,44992,32767,5135332804,6007,1,True,2019-04-23 16:43:38.000,90,60014659,10000002,30000141,3,
4290.0,30000.0,44992,30,5413643289,30000,1,True,2019-04-30 07:45:40.000,90,60003760,10000002,30000142,0,
4260.52,20000.0,44992,32767,5423530906,20000,1,True,2019-05-14 05:43:01.000,90,1030553602778,10000002,30000145,1,
4139.99,1000.0,44992,40,5407810948,1000,1,True,2019-04-21 07:36:51.000,90,60003760,10000002,30000142,0,
4121.11,50000.0,44992,1,5395863814,50000,1,True,2019-04-26 07:30:01.000,90,1028858195912,10000002,30000144,1,
4111.11,1111111.0,44992,40,5371850855,1111111,1,True,2019-02-27 12:43:28.000,90,1028858195912,10000002,30000144,1,
4107.76,20000.0,44992,1,5310709662,20000,1,True,2019-04-08 12:55:27.000,90,60003337,10000002,30000139,2,
4009.29,6000.0,44992,32767,5390066859,6000,1,True,2019-03-27 07:28:39.000,90,1022719559274,10000002,30000145,1,
4007.35,2000.0,44992,1,5310709730,2000,1,True,2019-04-08 12:55:37.000,90,60001786,10000002,30000187,8,
4004.97,5258.0,44992,32767,5135331832,5258,1,True,2019-02-19 14:58:00.000,90,60003043,10000002,30000163,10,
4003.32,4735.0,44992,32767,5204524743,4735,1,True,2019-02-16 00:50:59.000,90,60015002,10000002,30021407,3,
4002.09,4280.0,44992,32767,5001368018,4280,1,True,2019-03-08 03:53:24.000,90,60003466,10000002,30000142,0,
4001.56,14285.0,44992,32767,5068908329,14285,1,True,2019-02-21 17:31:52.000,90,60003760,10000002,30000142,0,
4000.64,4716.0,44992,32767,5021691882,4716,1,True,2019-03-22 20:14:16.000,90,60003757,10000002,30000142,0,
4000.0,500.0,44992,-1,5422020881,500,1,True,2019-05-12 03:04:44.000,14,60003760,10000002,30000142,0,
3983.44,9847.0,44992,32767,5333244123,9847,1,True,2019-03-26 23:18:22.000,90,60000361,10000002,30000142,0,
3444.4,12012.0,44992,32767,5390479087,12012,1,True,2019-04-06 18:19:09.000,90,1026379510518,10000002,30000169,9,
3444.38,3082.0,44992,32767,5204525530,3857,1,True,2019-04-05 12:18:12.000,90,1026379510518,10000002,30000169,9,
3333.02,10000.0,44992,40,5090772301,10000,1,True,2019-03-09 08:11:20.000,90,60003760,10000002,30000142,0,
3313.0,1200.0,44992,0,5424872883,1200,500,True,2019-05-16 09:16:21.000,30,60012670,10000002,30000185,8,
3295.89,100000.0,44992,32767,4882240820,100000,1,True,2019-04-08 10:26:49.000,90,60003760,10000002,30000142,0,
2980.03,1000.0,44992,5,5089605443,1000,1,True,2019-03-09 08:11:03.000,90,60003760,10000002,30000142,0,
2222.0,11000.0,44992,40,5393420148,11000,1,True,2019-03-31 03:04:56.000,90,60003760,10000002,30000142,0,
1888.0,500.0,44992,40,5389329942,500,1,True,2019-03-24 14:18:46.000,90,60003760,10000002,30000142,0,
1212.0,2000.0,44992,10,5391217582,2000,1,True,2019-03-27 12:43:00.000,90,60003760,10000002,30000142,0,
1000.0,30000.0,44992,20,5391859777,30000,30000,True,2019-03-28 14:19:09.000,90,60003760,10000002,30000142,0,
1000.0,15000.0,44992,40,5393419624,15000,1,True,2019-03-30 23:02:03.000,90,60003760,10000002,30000142,0,
1000.0,100.0,44992,40,5394793904,100,1,True,2019-04-01 14:33:46.000,90,60003760,10000002,30000142,0,
1000.0,1000.0,44992,-1,5410572950,1000,1,True,2019-04-25 15:44:39.000,90,60003760,10000002,30000142,0,
420.0,1000.0,44992,32767,5399332578,1000,1,True,2019-04-08 06:43:17.000,90,1028858195912,10000002,30000144,1,
377.0,1.0,44992,32767,5379809651,1,1,True,2019-03-10 16:10:01.000,90,60003760,10000002,30000142,0,
250.0,2500.0,44992,-1,5382294641,2500,1,True,2019-03-14 08:07:17.000,90,60003760,10000002,30000142,0,
